codigo,latitude,longitude,altitude,nome,estado,municipio,responsavel,ultima_att,tipo
148008,-1.35,-48.7833,,PONTA DE PEDRAS,PARÁ,PONTA DE PEDRAS,IDESP,2006-05-15 00:00:00,2
148009,-1.9611,-48.2064,,ACARÁ,PARÁ,ACARÁ,ANA,2017-05-17 00:00:00,2
148010,-1.7503,-48.8669,,ABAETETUBA,PARÁ,ABAETETUBA,ANA,2016-09-16 00:00:00,2
148011,-1.5656,-48.7669,,VILA DO CONDE,PARÁ,BARCARENA,ANA,2015-06-11 00:00:00,2
148012,-1.0942,-48.3986,,MOSQUEIRO,PARÁ,BELÉM,ANA,2017-05-17 00:00:00,2
148013,-1.4667,-48.45,,CPATU,PARÁ,BELÉM,EMBRAPA/IPAGRO,2006-05-16 00:00:00,2
148014,-1.4747,-48.4531,4,UFPA,PARÁ,BELÉM,UFPA,2005-08-22 00:00:00,2
148017,-1.5211,-48.0461,,BUJARU,PARÁ,BUJARU,ANA,2017-05-17 00:00:00,2
148018,-1.9706,-48.9339,,IGARAPÉ-MIRI,PARÁ,IGARAPÉ-MIRI,ANA,2018-10-02 00:00:00,2
148019,-1.4647,-48.5044,,BELÉM 4º DISTRITO NAVAL,PARÁ,BELÉM,ANA,2013-10-03 00:00:00,2
148020,-1.5167,-48.6667,17,VILA DO CONDE - (Porto),PARÁ,BARBACENA,SEMAS-PA,2018-10-22 00:00:00,2
148021,-1.455,-48.4017,,CAPTAÇÃO D'ÁGUA DA COSANPA,PARÁ,BELÉM,ANA,2016-04-12 00:00:00,2
148022,-1.0669,-48.3789,13,BELÉM_Ilha do Mosqueiro,PARÁ,BELÉM,CEMADEN,2015-11-04 00:00:00,2
149000,-1.5,-49.2167,7,MUANÁ,PARÁ,MUANÁ,IDESP,2006-06-12 00:00:00,2
149001,-1.8167,-49.8167,7,CURRALINHO,PARÁ,CURRALINHO,IDESP,1994-06-07 00:00:00,2
149002,-1.7167,-49.5167,,SÃO SEBASTIÃO DA BOA VISTA,PARÁ,SÃO SEBASTIÃO DA BO,IDESP,2006-05-15 00:00:00,2
149003,-2.0019,-49.8636,,OEIRAS DO PARÁ,PARÁ,OEIRAS DO PARÁ,ANA,2020-01-30 00:00:00,2
149004,-1.8975,-49.3817,,JOANA COELI,PARÁ,CAMETÁ,ANA,2018-10-02 00:00:00,2
149005,-1.7167,-49.5167,,SÃO SEBASTIÃO DA BOA VISTA,PARÁ,SÃO SEBASTIÃO DA BO,ANA,2017-03-30 00:00:00,2
149006,-1.5364,-49.2322,,MUANÁ,PARÁ,MUANÁ,ANA,2018-07-06 00:00:00,2
150000,-1.6833,-50.4833,8,BREVES,PARÁ,BREVES,IDESP,2005-06-13 00:00:00,2
150001,-1.68,-50.4781,14.74,BREVES,PARÁ,BREVES,INMET,2010-11-12 00:00:00,2
150002,-1.1833,-50.4667,8,SÃO MIGUEL DOS MACACOS,PARÁ,BREVES,IDESP,2005-06-13 00:00:00,2
150003,-1.7917,-50.4347,,ANTÔNIO LEMOS,PARÁ,BREVES,ANA,2018-04-12 00:00:00,2
151000,-1.1233,-51.9964,,JARILÂNDIA,PARÁ,ALENQUER,ANA,2017-03-30 00:00:00,2
151001,-1.7922,-51.4344,,ACAMPAMENTO IBDF,PARÁ,PORTEL,ANA,2018-04-12 00:00:00,2
151002,-1.2131,-51.2622,,AREIAS,PARÁ,MELGAÇO,ANA,2016-09-16 00:00:00,2
151003,-1.5825,-51.9178,,CARRAZEDO,PARÁ,GURUPÁ,ANA,2018-07-06 00:00:00,2
152000,-1.7531,-52.24,,PORTO DE MOZ,PARÁ,PORTO DE MOZ,ANA,2014-10-27 00:00:00,2
152001,-1.7333,-52.2333,15.93,PORTO DE MOZ,PARÁ,PORTO DE MOZ,INMET,2010-11-12 00:00:00,2
152002,-1.5333,-52.5667,,ARUMANDUBA,PARÁ,ALMEIRIM,INMET,2006-05-15 00:00:00,2
152003,-1.75,-52.2333,15,PORTO DE MOZ,PARÁ,PORTO DE MOZ,DEPV,2005-06-13 00:00:00,2
152004,-1.2833,-52.9667,,RECREIO,PARÁ,ALMEIRIM,ANA,2006-05-03 00:00:00,2
152005,-1.5264,-52.5783,,ALMEIRIM,PARÁ,ALMEIRIM,ANA,2018-12-13 00:00:00,2
152006,-1.0819,-53.1575,,FAZENDA BELA VISTA,PARÁ,ALMEIRIM,ANA,2020-01-30 00:00:00,2
153000,-1.8011,-53.48,,PRAINHA,PARÁ,PRAINHA,ANA,2016-09-16 00:00:00,2
154000,-1.7736,-54.3972,,ARAPARI,PARÁ,MONTE ALEGRE,ANA,2017-03-30 00:00:00,2
154001,-1.5,-54.8714,,BOCA DO INFERNO,PARÁ,ALENQUER,ANA,2017-10-13 00:00:00,2
154002,-1.9333,-54.7667,,ALENQUER,PARÁ,ALENQUER,EMBRAPA/IPAGRO,2006-05-15 00:00:00,2
154003,-1.9428,-54.7392,,ALENQUER,PARÁ,ALENQUER,ANA,2017-03-30 00:00:00,2
155000,-1.7597,-55.8614,11,ORIXIMINÁ,PARÁ,ORIXIMINÁ,ANA,2017-07-27 00:00:00,2
155001,-1.9014,-55.5186,37,ÓBIDOS,PARÁ,ÓBIDOS,INMET,2010-11-12 00:00:00,2
155002,-1.88806,-55.1156,,VILA CURUA,PARÁ,ALENQUER,ANA,2010-02-04 00:00:00,2
155003,-1.9192,-55.5131,37,ÓBIDOS,PARÁ,ÓBIDOS,ANA,2014-11-12 00:00:00,2
156000,-1.1014,-56.04,,VISTA ALEGRE - CONJ 1,PARÁ,ORIXIMINÁ,ANA,2018-10-05 00:00:00,2
156001,-1.4583,-56.3833,87,PORTO TROMBETAS,PARÁ,ORIXIMINÁ,CHM,2005-06-13 00:00:00,2
156002,-1.4556,-56.4025,,PORTO TROMBETAS,PARÁ,ORIXIMINÁ,ANA,2017-07-27 00:00:00,2
156003,-1.4667,-56.3833,74,TROMBETAS,PARÁ,ORIXIMINÁ,SEMAS-PA,2016-01-07 00:00:00,2
156004,-1.3706,-56.8519,,TABULEIRO - REBIO TROMBETAS,PARÁ,ORIXIMINÁ,ANA,2020-10-29 00:00:00,2
157000,-1.0875,-57.0469,34,CACH DA PORTEIRA - CONJ 1,PARÁ,ORIXIMINÁ,ANA,2019-12-17 00:00:00,2
157001,-1.4378,-57.8275,,MINERAÇÃO CAIMA,AMAZONAS,NHAMUNDÁ,ANA,2018-09-24 00:00:00,2
157002,-1.8683,-57.0506,,PORTUGUÊS,PARÁ,FARO,ANA,2018-12-12 00:00:00,2
157003,-1.1006,-57.0569,,ESTIRÃO DA ANGÉLICA,PARÁ,ORIXIMINÁ,ANA,2019-07-11 00:00:00,2
158000,-1.6406,-58.5189,,BASE DA SIDERAMA,AMAZONAS,URUCARÁ,ANA,2006-05-03 00:00:00,2
158001,-1.0333,-58.6833,,KATUEMA,AMAZONAS,URUCARÁ,ANA,2008-09-25 00:00:00,2
158002,-1.6678,-58.5381,,RANCHO DO BARROSO,AMAZONAS,URUCARÁ,ANA,2006-05-03 00:00:00,2
158003,-1.9328,-58.2558,,SÃO JOSÉ,AMAZONAS,URUCARÁ,ANA,2020-07-01 00:00:00,2
158004,-1.6833,-58.5333,,BASE SIDERAMA - JUSANTE,AMAZONAS,URUCARÁ,ANA,2020-07-01 00:00:00,2
159000,-1.9381,-59.4833,33,BALBINA P-8 (UHE BALBINA),AMAZONAS,PRESIDENTE FIGUEIRE,ANA,2018-09-24 00:00:00,2
159001,-1.9494,-59.4767,28,UHE BALBINA JUSANTE,AMAZONAS,PRESIDENTE FIGUEIRE,AMAZONAS,2019-02-28 00:00:00,2
159002,-1.21,-59.5839,,UHE PITINGA MONTANTE,AMAZONAS,PRESIDENTE FIGUEIRE,TABOCA,2019-03-19 00:00:00,2
159004,-1.5475,-59.415,51,UHE BALBINA RIO TUCUMARI,AMAZONAS,PRESIDENTE FIGUEIRE,AMAZONAS,2019-02-28 00:00:00,2
159005,-1.0781,-59.6739,52,UHE BALBINA RIO PITINGUINHA,AMAZONAS,PRESIDENTE FIGUEIRE,AMAZONAS,2021-08-27 00:00:00,2
159006,-0.9911,-59.4797,58,UHE BALBINA RIO PITINGA,AMAZONAS,PRESIDENTE FIGUEIRE,AMAZONAS,2019-02-28 00:00:00,2
160000,-1.2989,-60.3997,,POSTO ABONARI - FUNAI,AMAZONAS,PRESIDENTE FIGUEIRE,ANA,2019-11-19 00:00:00,2
160001,-1.2106,-60.2347,51,UHE BALBINA MONTANTE,AMAZONAS,PRESIDENTE FIGUEIRE,AMAZONAS,2019-02-28 00:00:00,2
161000,-1.45,-61.6333,35,MOURA,AMAZONAS,BARCELOS,INMET,2010-11-12 00:00:00,2
161001,-1.95,-61.3667,,AIRÃO,AMAZONAS,NOVO AIRÃO,ANA,2006-05-03 00:00:00,2
161002,-1.4589,-61.6331,,MOURA,AMAZONAS,BARCELOS,ANA,2019-11-19 00:00:00,2
161003,-1.7333,-61.9167,,DEMOCRACIA,AMAZONAS,NOVO AIRÃO,ANA,2006-05-03 00:00:00,2
161004,-1.8325,-61.5983,,SERINGALZINHO,AMAZONAS,NOVO AIRÃO,ANA,2018-12-11 00:00:00,2
162000,-1.3944,-61.9792,,CARVOEIRO,AMAZONAS,BARCELOS,ANA,2018-12-11 00:00:00,2
162001,-1.9833,-62.0667,,SÃO FRANCISCO,AMAZONAS,NOVO AIRÃO,ANA,2006-05-03 00:00:00,2
162002,-1.8872,-62.4367,,UMANAPANA,AMAZONAS,BARCELOS,ANA,2018-12-11 00:00:00,2
162003,-1.7108,-62.8236,,VISTA ALEGRE DO UNINI,AMAZONAS,BARCELOS,ANA,2018-12-11 00:00:00,2
163001,-1.6922,-63.7869,,SÃO LAZARO,AMAZONAS,BARCELOS,ANA,2007-07-06 00:00:00,2
165000,-1.8611,-65.5906,92,MARAÃ,AMAZONAS,MARAÃ,ANA,2019-12-06 00:00:00,2
165001,-1,-65,,MARAÃ (CELETRA),AMAZONAS,MARAÃ,OUTRAS,2010-04-27 00:00:00,2
166000,-1.8211,-66.6,52,ACANAUI,AMAZONAS,JAPURÁ,ANA,2019-12-06 00:00:00,2
166001,-1.27,-66.1908,,ROÇADO,AMAZONAS,SANTA IZABEL DO RIO,ANA,2019-11-19 00:00:00,2
167000,-1.6333,-67.6667,,MACUERU,AMAZONAS,JAPURÁ,ANA,2010-04-27 00:00:00,2
167001,-1.7319,-67.5786,72,MAMORI,AMAZONAS,JAPURÁ,ANA,2019-12-06 00:00:00,2
168000,-1.7667,-68.8333,,MANGUEIRA,AMAZONAS,JAPURÁ,ANA,2010-04-27 00:00:00,2
169000,-1.3947,-69.4283,82,VILA BITTENCOURT,AMAZONAS,JAPURÁ,ANA,2019-12-06 00:00:00,2
169001,-1,-69,,VILA BITTENCOURT (CELETRA),AMAZONAS,JAPURÁ,OUTRAS,2010-04-27 00:00:00,2
169002,-1.7333,-69.1167,86,MANGUEIRA,AMAZONAS,JAPURÁ,ANA,2019-12-06 00:00:00,2
169003,-1.3833,-69.4167,60,VILA BITENCOURT,AMAZONAS,JAPURÁ,INMET,2003-05-16 00:00:00,2
169004,-1.26667,-69.7333,,PTO CORDOBA,COLÔMBIA,LA PEDRERA,IDEAM-COLÔMBIA,2009-11-25 00:00:00,2
169005,-1.3,-69.6167,,PEDRERA LA,COLÔMBIA,LA PEDRERA,IDEAM-COLÔMBIA,2009-11-25 00:00:00,2
169006,-1.21667,-69.4667,,BACURI,COLÔMBIA,LA PEDRERA,IDEAM-COLÔMBIA,2009-11-25 00:00:00,2
170000,-1.35,-70.8,,MIRANAS LAS,COLÔMBIA,MIRITI-PARANA,IDEAM-COLÔMBIA,2009-11-25 00:00:00,2
170001,-1.4,-70.6,,MARIA MANTECA,COLÔMBIA,MIRITI-PARANA,IDEAM-COLÔMBIA,2009-11-25 00:00:00,2
170002,-1.5,-70.1833,,MANACARO,COLÔMBIA,MIRITI-PARANA,IDEAM-COLÔMBIA,2009-11-25 00:00:00,2
170003,-1.55,-70.0333,,PTO CAIMAN,COLÔMBIA,LA PEDRERA,IDEAM-COLÔMBIA,2009-11-26 00:00:00,2
171000,-1.13333,-71.1,,STA ISABEL,COLÔMBIA,LA PEDRERA,IDEAM-COLÔMBIA,2009-11-25 00:00:00,2
172000,-1.43333,-72.75,,CHORRERA LA,COLÔMBIA,LA CHORRERA,IDEAM-COLÔMBIA,2009-12-08 00:00:00,2
173000,-1.8,-73.3167,260,PUERTO ARTURO,PERU,PERU,SENAMHI-PERU,1999-04-30 00:00:00,2
173001,-1.28333,-73.6167,,REMOLINO,COLÔMBIA,LETICIA,IDEAM-COLÔMBIA,2009-12-08 00:00:00,2
173002,-1.61667,-73.4833,,SAN AGUSTIN,COLÔMBIA,LETICIA,IDEAM-COLÔMBIA,2009-12-08 00:00:00,2
173003,-1.76667,-73.2,,ENCANTO EL,COLÔMBIA,EL ENCANTO,IDEAM-COLÔMBIA,2009-12-08 00:00:00,2
174000,-1.03333,-74.1667,,PTO TOLOZA,COLÔMBIA,LETICIA,IDEAM-COLÔMBIA,2009-12-08 00:00:00,2
175000,-1.6,-75.2,250,ARICA,PERU,PERU,SENAMHI-PERU,1999-04-30 00:00:00,2
177000,-1.5833,-77.9,950,EL PUYO,EQUADOR,EQUADOR,EQUADOR,2010-09-13 00:00:00,2
177001,-1.1667,-77.85,628,ZATZAYACU,EQUADOR,EQUADOR,EQUADOR,2010-09-13 00:00:00,2
177002,-1.05,-77.7833,,PUERTO NAPO,EQUADOR,EQUADOR,EQUADOR,2010-09-13 00:00:00,2
177003,-1.8167,-77.9,900,ARAPICOS,EQUADOR,EQUADOR,EQUADOR,2010-09-13 00:00:00,2
177009,-1.7,-77.9,880,SANGAY- (P. SANTA ANA),EQUADOR,EQUADOR,EQUADOR,2010-09-13 00:00:00,2
177010,-1.5075,-77.9439,960,PUYO,EQUADOR,EQUADOR,EQUADOR,2010-09-09 00:00:00,2
177011,-1.6,-77.9167,760,ESPOCH 32,EQUADOR,EQUADOR,EQUADOR,2010-09-09 00:00:00,2
178000,-1.0667,-78.4167,3615,PISAYAMBO-LA PRENSA,EQUADOR,EQUADOR,EQUADOR,1999-04-30 00:00:00,2
178001,-1.0167,-78.5833,2628,RUMIPAMBA-SALCEDO,EQUADOR,EQUADOR,EQUADOR,1999-04-30 00:00:00,2
178003,-1.28333,-78.6333,2515,AMBATO AEROPUERTO,EQUADOR,EQUADOR,EQUADOR,2010-01-22 00:00:00,2
178004,-1.3,-78.5,2270,PATATE,EQUADOR,EQUADOR,EQUADOR,2010-01-22 00:00:00,2
178005,-1.4,-78.4167,1846,BANOS,EQUADOR,EQUADOR,EQUADOR,2013-05-03 00:00:00,2
178006,-1.6333,-78.6667,2760,RIOBAMBA - AEROPUERTO,EQUADOR,EQUADOR,EQUADOR,2013-05-23 00:00:00,2
178007,-1.5,-78.05,1038,PASTAZA AEROPUERTO,EQUADOR,EQUADOR,EQUADOR,2010-01-22 00:00:00,2
178008,-1.93333,-78.7167,3020,GUAMOTE,EQUADOR,EQUADOR,EQUADOR,2010-01-22 00:00:00,2
178009,-1.75,-78.6667,2850,GUASLAN,EQUADOR,EQUADOR,EQUADOR,2010-01-22 00:00:00,2
178011,-1.16667,-78.5333,2805,PILLARO,EQUADOR,EQUADOR,EQUADOR,2010-01-22 00:00:00,2
178012,-1.25,-78.6167,2680,AMBATO-GRANJA,EQUADOR,EQUADOR,EQUADOR,2010-01-22 00:00:00,2
178014,-1.6333,-78.6667,2796,RIO BAMBA-CHIMBORAZO,EQUADOR,EQUADOR,EQUADOR,2012-07-18 00:00:00,2
178015,-1.675,-78.6514,2748,LA GRANJA - RIOBAMBA,EQUADOR,EQUADOR,EQUADOR,2010-09-10 00:00:00,2
178016,-1.6583,-78.575,2720,QUIMIAG,EQUADOR,EQUADOR,EQUADOR,2010-09-10 00:00:00,2
178017,-1.6333,-78.6167,2695,SAN GERARDO - CHIMBORAZO,EQUADOR,EQUADOR,EQUADOR,2010-09-10 00:00:00,2
178018,-1.5667,-78.4833,2700,BAYUSHIG,EQUADOR,EQUADOR,EQUADOR,2010-09-10 00:00:00,2
178019,-1.0489,-78.6883,3030,PUJILI-H.S.ANTÔNIO DE S.ALEGRE,EQUADOR,EQUADOR,EQUADOR,2013-05-22 00:00:00,2
178020,-1.3525,-78.615,2910,PEDRO FERMIN CEVALLOS (COLEGIO),EQUADOR,EQUADOR,EQUADOR,2010-09-10 00:00:00,2
178021,-1.0356,-78.4333,3580,PISAYAMBO-TALATAG,EQUADOR,EQUADOR,EQUADOR,2010-09-10 00:00:00,2
178022,-1.35,-78.3667,1648,AGOYAN EN LA PRESA,EQUADOR,EQUADOR,EQUADOR,2010-09-10 00:00:00,2
178023,-1.5833,-78.5667,2550,PUNGALES,EQUADOR,EQUADOR,EQUADOR,2010-09-10 00:00:00,2
178024,-1.3667,-78.6,2940,QUEROCHACA(UTA),EQUADOR,EQUADOR,EQUADOR,2010-09-10 00:00:00,2
178025,-1.0664,-78.6992,2990,CUSUBAMBA,EQUADOR,EQUADOR,EQUADOR,2010-09-10 00:00:00,2
178026,-1.345,-78.6664,3250,TISALEO,EQUADOR,EQUADOR,EQUADOR,2010-09-10 00:00:00,2
178027,-1.4036,-78.1911,1270,EL TOPO - TUNGURAHUA,EQUADOR,EQUADOR,EQUADOR,2010-09-10 00:00:00,2
178028,-1.3872,-78.5275,2880,HUAMBALO,EQUADOR,EQUADOR,EQUADOR,2010-09-10 00:00:00,2
178029,-1.3303,-78.5569,2525,PELILEO-TNQ DE AGUA POTABLE,EQUADOR,EQUADOR,EQUADOR,2010-09-10 00:00:00,2
178030,-1.3753,-78.6069,2870,QUERO,EQUADOR,EQUADOR,EQUADOR,2010-09-10 00:00:00,2
178031,-1.4831,-78.7103,3619,URBINA,EQUADOR,EQUADOR,EQUADOR,2010-09-10 00:00:00,2
178032,-1.6264,-78.7833,3220,SAN JUAN - CHIMBORAZO,EQUADOR,EQUADOR,EQUADOR,2010-09-10 00:00:00,2
178033,-1.6847,-78.7631,3160,CAJABAMBA,EQUADOR,EQUADOR,EQUADOR,2010-09-10 00:00:00,2
178034,-1.0608,-78.7833,3320,RUMIQUINCHA,EQUADOR,EQUADOR,EQUADOR,2010-09-10 00:00:00,2
179001,-1.8,-79.55,7,ISABEL MARIA,EQUADOR,EQUADOR,EQUADOR,1999-04-30 00:00:00,2
179002,-1.1,-79.495,120,PICHILINGUE (INAMHI),EQUADOR,EQUADOR,EQUADOR,2006-06-12 00:00:00,2
180001,-1.0342,-80.4594,60,PORTOVIEJO  (INAMHI),EQUADOR,EQUADOR,EQUADOR,1997-10-13 00:00:00,2
239001,-2.9167,-39.9167,20,ITAREMA,CEARÁ,ITAREMA,FUNCEME-CE,2010-07-05 00:00:00,2
240000,-2.9,-40.8333,5,CAMOCIM,CEARÁ,CAMOCIM,DNOCS,2004-09-24 00:00:00,2
240001,-2.8833,-40.1167,7,ACARAÚ,CEARÁ,ACARAÚ,DNOCS,2006-02-01 00:00:00,2
240002,-2.9167,-40.8333,5,CAMOCIM,CEARÁ,CAMOCIM,FUNCEME-CE,2010-08-03 00:00:00,2
240004,-2.85,-40.5833,5,GURIU,CEARÁ,CAMOCIM,FUNCEME-CE,2010-07-02 00:00:00,2
240005,-2.8833,-40.1333,17,ACARAÚ,CEARÁ,ACARAÚ,INMET,2006-02-01 00:00:00,2
240006,-2.8167,-40.4167,5,JIJOCA,CEARÁ,ACARAÚ,SUDENE,2008-11-07 00:00:00,2
240007,-2.8833,-40.1167,7,ACARAÚ,CEARÁ,ACARAÚ,FUNCEME-CE,2010-08-03 00:00:00,2
240008,-2.8333,-40.22,,FAZENDA PAPAGAIO,CEARÁ,ACARAÚ,FUNCEME-CE,2017-11-09 00:00:00,2
240009,-2.8167,-40.2167,,ARANAÚ,CEARÁ,ACARAÚ,FUNCEME-CE,2010-07-07 00:00:00,2
240010,-2.9333,-40.2667,,PRATA,CEARÁ,BELA CRUZ,FUNCEME-CE,2010-07-05 00:00:00,2
240011,-2.9667,-40.9333,,JATOBÁ,CEARÁ,CAMOCIM,FUNCEME-CE,2010-07-07 00:00:00,2
240012,-2.9333,-40.1833,18,CRUZ,CEARÁ,CRUZ,FUNCEME-CE,2010-07-05 00:00:00,2
240013,-2.9167,-40.4833,5,JIJOCA DE JERICOACOARA,CEARÁ,JIJOCA DE JERICOACO,FUNCEME-CE,2010-07-02 00:00:00,2
240014,-2.7833,-40.5167,,JERICOACOARA,CEARÁ,JIJOCA DE JERICOACO,FUNCEME-CE,2010-07-06 00:00:00,2
240015,-2.9967,-40.5703,,PESQUEIRO,CEARÁ,CAMOCIM,ANA,2021-08-31 00:00:00,2
241000,-2.8833,-41.6667,10,LUIZ CORREIA,PIAUÍ,LUÍS CORREIA,DNOCS,1995-05-18 00:00:00,2
241001,-2.9167,-41.7833,57,PARNAÍBA,PIAUÍ,PARNAÍBA,INMET,2008-10-21 00:00:00,2
241002,-2.9167,-41.7833,15,PARNAIBA,PIAUÍ,PARNAÍBA,SUDENE,2006-02-09 00:00:00,2
241003,-2.9833,-41.0833,5,BARROQUINHA,CEARÁ,CAMOCIM,SUDENE,2008-11-07 00:00:00,2
241004,-2.9167,-41.3,,BITUPITA,CEARÁ,BARROQUINHA,FUNCEME-CE,2010-07-02 00:00:00,2
241005,-2.8914,-41.9039,5,ARAIOSES_BibliotecaMunicipalHumertodeCampos,MARANHÃO,ARAIOSES,CEMADEN,,2
241006,-2.9303,-41.3425,11,CAJUEIRO DA PRAIA_Secretaria Municipal da Saude,PIAUÍ,CAJUEIRO DA PRAIA,CEMADEN,2016-04-29 00:00:00,2
241007,-2.8524,-41.8179,5,ILHA GRANDE_Escola Estadual Marocas Lima,PIAUÍ,ILHA GRANDE,CEMADEN,,2
241008,-2.9042,-41.7811,7,PARNAÍBA_Mercado Municipal,PIAUÍ,PARNAÍBA,CEMADEN,2015-11-04 00:00:00,2
241009,-2.9169,-41.7378,20,PARNAÍBA_EM Profa Albertina Furtado Castelo Branco,PIAUÍ,PARNAÍBA,CEMADEN,2015-11-04 00:00:00,2
241010,-2.8978,-41.7722,1,PARNAÍBA_Capitania dos Portos,PIAUÍ,PARNAÍBA,CEMADEN,2015-11-04 00:00:00,2
241011,-2.9372,-41.3475,13,FAZENDA 2 IRMÃOS,PIAUÍ,CAJUEIRO DA PRAIA,SEMARH-PI,2016-06-07 00:00:00,2
242000,-2.75,-42.8333,20,BARREIRINHAS,MARANHÃO,BARREIRINHAS,SUDENE,2008-11-05 00:00:00,2
242001,-2.76667,-42.2833,10,TUTÓIA,MARANHÃO,TUTÓIA,SUDENE,2008-11-05 00:00:00,2
242002,-2.9022,-42.3131,56,BARRO DURO,MARANHÃO,TUTÓIA,ANA,2020-02-20 00:00:00,2
242003,-2.97,-42.9467,16,MORRO ALTO,MARANHÃO,BARREIRINHAS,ANA,2020-02-20 00:00:00,2
244000,-2.45,-44.8,20,BEQUIMÃO,MARANHÃO,BEQUIMÃO,SUDENE,2008-11-05 00:00:00,2
244001,-2.13333,-44.6167,10,GUIMARÃES,MARANHÃO,GUIMARÃES,SUDENE,2008-11-05 00:00:00,2
244002,-2.55,-44.0667,32,SÃO JOSÉ DO RIBAMAR,MARANHÃO,SÃO JOSÉ DE RIBAMAR,SUDENE,2008-11-05 00:00:00,2
244003,-2.95,-44.25,30,ROSÁRIO,MARANHÃO,ROSÁRIO,SUDENE,2008-11-05 00:00:00,2
244004,-2.6833,-44.7167,10,SÃO BENTO,MARANHÃO,SÃO BENTO,INMET,2010-11-12 00:00:00,2
244006,-2.8833,-44.35,50.86,SÃO LUÍS,MARANHÃO,SÃO LUÍS,INMET,2012-10-17 00:00:00,2
244007,-2.53333,-44.3,30,SÃO LUÍS,MARANHÃO,SÃO LUÍS,SUDENE,2006-06-12 00:00:00,2
244008,-2.53333,-44.3,30,SÃO LUÍS,MARANHÃO,SÃO LUÍS,SUDENE,2009-10-20 00:00:00,2
244009,-2.58333,-44.2333,54,SÃO LUÍS (TIRIRICAL)  ,MARANHÃO,SÃO LUÍS,DEPV,2006-06-12 00:00:00,2
244010,-2.71667,-44.8333,,SÃO BENTO,MARANHÃO,SÃO BENTO,SUDENE,2006-05-16 00:00:00,2
244011,-2.1294,-44.6069,,GUIMARÃES,MARANHÃO,GUIMARÃES,ANA,2020-01-30 00:00:00,2
244012,-2.7011,-44.8233,32,SÃO BENTO,MARANHÃO,SÃO BENTO,ANA,2020-02-20 00:00:00,2
244017,-2.5333,-44.3,,SÃO LUÍS,MARANHÃO,SÃO LUÍS,SNIRH-MA,2010-03-29 00:00:00,2
244018,-2.404,-44.414,31,ALCANTARA_Centro,MARANHÃO,ALCANTARA,CEMADEN,,2
244019,-2.7752,-44.0654,7,ICATU_Jardim de Infância Pequeno Príncipe,MARANHÃO,ICATU,CEMADEN,,2
244020,-2.0668,-44.7838,16,MIRINZAL_Hospital municipal de Mirinzal,MARANHÃO,MIRINZAL,CEMADEN,,2
244021,-2.5322,-44.1078,16,PAÇO DO LUMIAR_ProcuradoriaMunicipal,MARANHÃO,PAÇO DO LUMIAR,CEMADEN,2015-11-11 00:00:00,2
244022,-2.6446,-44.8924,5,PALMEIRANDIA_Prefeitura Municipal,MARANHÃO,PALMEIRÂNDIA,CEMADEN,,2
244023,-2.4444,-44.1292,32,RAPOSA_Sítio da Raposa,MARANHÃO,RAPOSA,CEMADEN,2017-04-06 00:00:00,2
244024,-2.9373,-44.2452,10,ROSARIO_PrefeituraMunicipal,MARANHÃO,ROSÁRIO,CEMADEN,,2
244025,-2.5211,-44.2472,21,SÃO LUIS_FIEMA,MARANHÃO,SÃO LUÍS,CEMADEN,2015-11-03 00:00:00,2
244026,-2.5614,-44.2558,27,SÃO LUIS_Eletronorte,MARANHÃO,SÃO LUÍS,CEMADEN,2015-11-03 00:00:00,2
244027,-2.565,-44.3117,36,SÃO LUIS_Centro de Empreendedorismo UFMA,MARANHÃO,SÃO LUÍS,CEMADEN,2015-11-03 00:00:00,2
244028,-2.5928,-44.1903,55,SÃO LUIS_UEB Roseno de Jesus Mendes,MARANHÃO,SÃO LUÍS,CEMADEN,2015-11-03 00:00:00,2
244029,-2.5386,-44.2719,18,SÃO LUIS_SEMUSC,MARANHÃO,SÃO LUÍS,CEMADEN,2015-11-03 00:00:00,2
244030,-2.5003,-44.2744,15,SÃO LUIS_Acad. de Policia Militar Gonçalves Dias,MARANHÃO,SÃO LUÍS,CEMADEN,2015-11-03 00:00:00,2
244031,-2.5528,-44.2242,46,SÃO LUIS_SeminarioEvangelicodoNorte,MARANHÃO,SÃO LUÍS,CEMADEN,2015-11-03 00:00:00,2
244032,-2.5983,-44.2369,60,SÃO LUIS_Dest. de Controle do Esp. Aéreo São Luís,MARANHÃO,SÃO LUÍS,CEMADEN,2015-11-03 00:00:00,2
244033,-2.7153,-44.3186,39,SÃO LUIS_EletronorteSL2,MARANHÃO,SÃO LUÍS,CEMADEN,2015-11-03 00:00:00,2
244034,-2.5181,-44.1711,38,SÃO LUIS_EletronorteSL3,MARANHÃO,PAÇO DO LUMIAR,CEMADEN,2015-11-03 00:00:00,2
245000,-2.9167,-45.65,60,ALTO TURI,MARANHÃO,SANTA HELENA,SUDENE,2005-06-15 00:00:00,2
245001,-2.9539,-45.6647,,ALTO TURI,MARANHÃO,MONÇÃO,ANA,2017-10-13 00:00:00,2
245002,-2.6167,-45.4667,60,CURVA GRANDE,MARANHÃO,SANTA HELENA,SUDENE,2005-06-15 00:00:00,2
245003,-2.0522,-45.9583,14,MARACACUME,MARANHÃO,CÂNDIDO MENDES,ANA,2020-01-30 00:00:00,2
245004,-2.8,-45.3167,70,PARAÍSO,MARANHÃO,PINHEIRO,SUDENE,2005-06-15 00:00:00,2
